seq,cam_view,start_frame,end_frame,url,gait_event,dataset,gait_pat
cll8k4oby005r3o6ljjncvkp8,back,2704,3347,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k59j9005v3o6l2w9i0lse,right side,3357,3588,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k5qsr005z3o6lauk0dd4a,left side,3642,3876,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k6b0t00633o6l0qohgf43,right side,3898,4415,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k6t9d00673o6lb9ryzdsb,left side,4437,4917,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k74kx006b3o6l0fue0bcg,front,4930,5164,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k7lo2006f3o6lf4tw2dqz,back,5217,5430,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k844v006j3o6lyfwxu6xu,front,5449,5911,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8k8pxy006n3o6l2q1gopyo,back,5933,6424,https://www.youtube.com/watch?v=rWKYDfklSkE,,Abnormal Gait,cerebral palsy
cll8kdgma006s3o6lsehgsfea,back,1,110,https://www.youtube.com/watch?v=rySW_DzPVCw,,Abnormal Gait,abnormal
cll8ke4qz006w3o6l7wumvo66,back,397,754,https://www.youtube.com/watch?v=rySW_DzPVCw,,Abnormal Gait,abnormal
cll8kem2400703o6lhgbdrzn6,back,766,1094,https://www.youtube.com/watch?v=rySW_DzPVCw,,Abnormal Gait,abnormal
cll8kf5c700743o6lzee7zb6m,front,1170,1365,https://www.youtube.com/watch?v=rySW_DzPVCw,,Abnormal Gait,abnormal
cll8kfsiq00783o6lvet26y6s,front,1682,2067,https://www.youtube.com/watch?v=rySW_DzPVCw,,Abnormal Gait,abnormal
cll8kgvkh007d3o6lqcab168x,left side,1,213,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8khcsh007h3o6la2rsk9l5,right side,218,391,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kht99007l3o6lzvihldb2,front,397,467,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8ki7xa007p3o6lrxe1n7lb,back,480,524,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kijic007s3o6lbxho0i7s,left side,531,823,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kj4xu007w3o6ll27qmd7n,right side,868,1022,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kjx4500803o6laioc6a6l,front,1037,1110,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kklqc00843o6lqv7v4xnl,back,1114,1178,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kl3ha00883o6l861c0yh4,front,1195,1359,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kljtt008c3o6lo3nauxjy,left side,1369,1548,https://www.youtube.com/watch?v=Rx21leooiqQ,,Abnormal Gait,myopathic
cll8kmknf008h3o6lu3vojf3j,back,66,261,https://www.youtube.com/watch?v=S97dOr-Kb50,,Abnormal Gait,exercise
cll8kx8ia008p3o6l5gkgknlv,back,70,336,https://www.youtube.com/watch?v=Rz7V1i8kYGU,,Abnormal Gait,myopathic
cll8kxq55008t3o6lg6kdl7lw,front,390,637,https://www.youtube.com/watch?v=Rz7V1i8kYGU,,Abnormal Gait,myopathic
cll8ky6ov008x3o6l7axg5yhe,back,796,1054,https://www.youtube.com/watch?v=Rz7V1i8kYGU,,Abnormal Gait,myopathic
cll8kzv9600923o6lnmbhp88u,front,1004,1209,https://www.youtube.com/watch?v=saCnKfp0pL0,,Abnormal Gait,myopathic
cll8l0bf700963o6lv61akc9u,back,1216,1316,https://www.youtube.com/watch?v=saCnKfp0pL0,,Abnormal Gait,myopathic
cll8l5xmc009o3o6la9fovmmm,front,332,1128,https://www.youtube.com/watch?v=sChOLBghpAc,,Abnormal Gait,stroke
cll8l6r0y009s3o6lb2t64r1s,front,1236,2259,https://www.youtube.com/watch?v=sChOLBghpAc,,Abnormal Gait,stroke
cll8l7rpo009w3o6l08elz1cg,front,5335,6132,https://www.youtube.com/watch?v=sChOLBghpAc,,Abnormal Gait,stroke
cll8lahyq00063o6l3pfgzwtp,back,1531,2001,https://www.youtube.com/watch?v=sf5X4YYkWUA,,Abnormal Gait,cerebral palsy
cll8lbfl1000a3o6ldqolrti3,back,2088,2088,https://www.youtube.com/watch?v=sf5X4YYkWUA,,Abnormal Gait,cerebral palsy
cll8lbfl1000a3o6ldqolrti3,front,2089,2426,https://www.youtube.com/watch?v=sf5X4YYkWUA,,Abnormal Gait,cerebral palsy
cll8lc6c0000e3o6lgu3uicr8,back,2901,3142,https://www.youtube.com/watch?v=sf5X4YYkWUA,,Abnormal Gait,cerebral palsy
cll8lcois000i3o6lv2j3ajo4,front,3223,3514,https://www.youtube.com/watch?v=sf5X4YYkWUA,,Abnormal Gait,cerebral palsy
cll8xwtqh00053o6lnmzz62kh,front,1,180,https://www.youtube.com/watch?v=sp89jxy3vp8,,Abnormal Gait,stroke
cll8xxc8w00093o6lcq5eithl,back,183,282,https://www.youtube.com/watch?v=sp89jxy3vp8,,Abnormal Gait,stroke
cll8xy0z3000d3o6l0tu8ne8b,front,474,657,https://www.youtube.com/watch?v=sp89jxy3vp8,,Abnormal Gait,stroke
cll8xynyj000h3o6l9y7gaf94,front,658,804,https://www.youtube.com/watch?v=sp89jxy3vp8,,Abnormal Gait,stroke
cll8y079o000n3o6l3vep725g,front,881,1016,https://www.youtube.com/watch?v=SUmgeoM5tWQ,,Abnormal Gait,abnormal
cll8y0q36000r3o6ljimeybn1,back,1102,1298,https://www.youtube.com/watch?v=SUmgeoM5tWQ,,Abnormal Gait,abnormal
cll8y1iiu000x3o6lu5mvumh2,right side,1,428,https://www.youtube.com/watch?v=swMaMx_vtz8,,Abnormal Gait,exercise
cll8y32yb00153o6lll6uq3r4,right side,62,254,https://www.youtube.com/watch?v=-swSVo8-i4I,,Abnormal Gait,exercise
cll8y3gpc00193o6lk70shwvu,left side,300,475,https://www.youtube.com/watch?v=-swSVo8-i4I,,Abnormal Gait,exercise
cll8y553i001k3o6lqko1gnwa,left side,1,216,https://www.youtube.com/watch?v=SxlhJQ4_PMY,,Abnormal Gait,exercise
cll8y63s3001o3o6l1iuxw0qg,left side,337,594,https://www.youtube.com/watch?v=SxlhJQ4_PMY,,Abnormal Gait,exercise
cll8y6s9i001s3o6lc0zvi1j4,left side,690,941,https://www.youtube.com/watch?v=SxlhJQ4_PMY,,Abnormal Gait,exercise
cll8y8es9001x3o6l3mcv4f58,left side,149,288,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8y8q8500213o6lzgu2vbx6,right side,342,476,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8y97aw00253o6l8vtn03pu,right side,575,839,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8y9mwq00293o6l6ub1jwm9,left side,854,975,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8ya2fg002d3o6ln8rlee1k,right side,1022,1125,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8yagvo002h3o6logwq14xn,left side,1126,1390,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8yaux6002l3o6l4ox4ttlh,right side,1474,1692,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8ybcxb002p3o6l2rlnx6fb,back,1729,1885,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8ybx5d002t3o6ldf5s7yss,front,1936,2085,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8ycctu002x3o6lpkcttnko,left side,2094,2220,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8ycy3i00313o6l7c95r6hw,right side,2265,2370,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8ydfsl00353o6lsn6rymhc,right side,2375,2503,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8ydvhl00393o6l4pn0f0db,right side,2548,2655,https://www.youtube.com/watch?v=t_-37DIMeG0,,Abnormal Gait,myopathic
cll8yfox7003f3o6ls5wjgmkn,front,1,72,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yglwy003m3o6ln0ykr332,front,74,203,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yh7sd003q3o6lqt5nao7f,front,204,313,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yhohu003u3o6loak9t1uh,front,314,391,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yi9av003y3o6l013h50cq,front,392,503,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yirpz00423o6ltb2zalyj,front,504,575,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yj3l800453o6lacid5bqv,front,576,728,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yk8or00493o6la302k3ww,front,729,798,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8ykj7v004d3o6lva1anuss,front,799,872,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8ykymb004g3o6ltus18wn7,front,873,931,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8ylbsh004j3o6lguz5obh1,front,932,991,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8ylqv1004m3o6lnul9h7a8,front,992,1063,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8ym9ap004q3o6llydjg21d,front,1065,1126,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yp0ff004t3o6l10qclwhs,front,1127,1272,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8ypjnk004x3o6lglc9dgjl,front,1274,1380,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yq2pj00513o6lkv0grvn9,front,1381,1449,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yqmmo00553o6l1mj7ote9,front,1450,1561,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8yr1ob00593o6lh13uctjn,front,1562,1760,https://www.youtube.com/watch?v=tB-0oWBuK7A,,Abnormal Gait,abnormal
cll8ysxvg005f3o6lyxwy9am9,right side,1,199,https://www.youtube.com/watch?v=tepDPo5RhOk,,Abnormal Gait,exercise
cll8ytqe1005j3o6l3r7h2zkx,right side,219,410,https://www.youtube.com/watch?v=tepDPo5RhOk,,Abnormal Gait,exercise
cll8yu4li005n3o6l7zfk7m67,right side,431,616,https://www.youtube.com/watch?v=tepDPo5RhOk,,Abnormal Gait,exercise
cll8yvfp4005t3o6l33zyx8ap,right side,1,159,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8yvrje005x3o6lv7fdip49,left side,202,359,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8yw7dq00613o6l2kunfi99,right side,379,821,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8ywl6200653o6lvr3kd8ni,left side,841,1334,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8ywztu00693o6l3vf6is8g,front,1351,1530,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8yxfyv006d3o6l1g4f9okk,back,1580,1768,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8yxw15006h3o6liqintyur,front,1787,2164,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8yya5b006k3o6l5u7hdns9,back,2181,2691,https://www.youtube.com/watch?v=TgkxrrhnvlM,,Abnormal Gait,abnormal
cll8yzbic006p3o6lmzz1rotd,front,76,279,https://www.youtube.com/watch?v=ti5Uj5us_fM,,Abnormal Gait,exercise
cll8z0i67006w3o6l1edfeg5x,right side,1,178,https://www.youtube.com/watch?v=TKK1YW1cQKo,,Abnormal Gait,abnormal
cll8z1h2100703o6lx7kes4i5,right side,179,371,https://www.youtube.com/watch?v=TKK1YW1cQKo,,Abnormal Gait,abnormal
cll8z36lx007b3o6lvsy3tq9t,left side,710,974,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z3wz6007f3o6lhaskdeir,front,999,1260,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z4ofb007j3o6l6ks1s7ho,right side,1541,1802,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z5xql007n3o6l052xywc3,left side,6029,6119,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z6f5h007r3o6lt29n5zmi,left side,6146,6298,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z76z2007v3o6ly93fw8z3,right side,6670,6867,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z7uqs007z3o6lg1xwihmc,right side,6880,6915,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z8cjo00833o6lye7ul3os,left side,6933,6986,https://www.youtube.com/watch?v=TNeeovY4qNU,,Abnormal Gait,abnormal
cll8z9hk100883o6l3llduslo,left side,427,909,https://www.youtube.com/watch?v=TP9xWreUQYk,,Abnormal Gait,exercise
cll8zb0pp008f3o6l0iqld0dz,left side,613,895,https://www.youtube.com/watch?v=TRSJcovEe_k,,Abnormal Gait,exercise
cll8zbjbh008j3o6lxbl4kovp,right side,1028,1188,https://www.youtube.com/watch?v=TRSJcovEe_k,,Abnormal Gait,exercise
cll8zcn9d008s3o6lsr0cpuit,left side,1,433,https://www.youtube.com/watch?v=tw1IsZL4h3g,,Abnormal Gait,prosthetic
cll8zd2wr008w3o6lfbhuchnd,right side,492,927,https://www.youtube.com/watch?v=tw1IsZL4h3g,,Abnormal Gait,prosthetic
cll8zdghs00903o6lsc69xrdv,left side,937,1931,https://www.youtube.com/watch?v=tw1IsZL4h3g,,Abnormal Gait,prosthetic
cll8ze04800943o6ll5yn10zx,right side,1946,2995,https://www.youtube.com/watch?v=tw1IsZL4h3g,,Abnormal Gait,prosthetic
cll9u8ov900053o6l3ad7pezo,back,65,328,https://www.youtube.com/watch?v=Uj89KJwLYOY,,Abnormal Gait,cerebral palsy
cll9u9i8r00093o6l5ikd2m5u,front,419,726,https://www.youtube.com/watch?v=Uj89KJwLYOY,,Abnormal Gait,cerebral palsy
cll9ub6zm000i3o6l9pagthuv,front,508,699,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9uc54b000m3o6lp356kyh6,front,1007,1208,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9ucwud000q3o6l14sjstwt,front,1473,1668,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9udswa000u3o6lwgei346g,front,1857,2028,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9uee8e000y3o6l6j48z4tx,front,2273,2413,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9uf30j00123o6lw9wpdi43,front,2624,2784,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9ufofj00163o6l0whdyobn,front,2994,3170,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9uh5a4001e3o6l9eue9kni,front,3761,3887,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9uhu2g001i3o6l5w4xpzhs,front,4099,4264,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9uigic001m3o6lx02tt005,front,4466,4616,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9uj0xb001q3o6lrwr7pk8u,front,4838,4995,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9ujz58001u3o6lsjtl6pva,front,5148,5301,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9ukoss001y3o6l50e0q3lu,front,5489,5636,https://www.youtube.com/watch?v=Ul-s2LkWzEk,,Abnormal Gait,exercise
cll9umyz800263o6lp0kko3h7,right side,2825,3005,https://www.youtube.com/watch?v=UQje0xGtHqg,,Abnormal Gait,exercise
cll9unvsh002a3o6l89tfljyx,right side,3195,3439,https://www.youtube.com/watch?v=UQje0xGtHqg,,Abnormal Gait,exercise
cll9uoucr002f3o6lxqw761ez,left side,14,89,https://www.youtube.com/watch?v=urKYdfhdyJI,,Abnormal Gait,abnormal
cll9uql1d002j3o6ldrfx551j,left side,90,132,https://www.youtube.com/watch?v=urKYdfhdyJI,,Abnormal Gait,abnormal
cll9us5dz002t3o6l40csibv8,front,121,573,https://www.youtube.com/watch?v=-us6-5kgu4g,,Abnormal Gait,exercise
cll9usru4002x3o6lx0n272sp,left side,592,933,https://www.youtube.com/watch?v=-us6-5kgu4g,,Abnormal Gait,exercise
cll9uuo0600383o6l2qtuk7lz,right side,1,185,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9uvanr003c3o6lpzud1lr4,left side,235,446,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9uvpau003g3o6llmw8nj01,right side,469,950,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9uw5d0003k3o6lrqtgjt9a,left side,972,1518,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9uwjqd003o3o6lcu3t5orv,front,1533,1692,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9uwwio003s3o6livli3vfd,back,1755,1905,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9ux9kg003w3o6larf35e2j,front,1923,2386,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9uxvtz00403o6l7p8awgpk,back,2402,2825,https://www.youtube.com/watch?v=uV6dPE2sz7k,,Abnormal Gait,abnormal
cll9uz70r00453o6l3c7yy5r2,front,2082,2175,https://www.youtube.com/watch?v=v0ox_3qAvU8,,Abnormal Gait,exercise
cll9v16uc004c3o6liq2wc2u8,left side,709,814,https://www.youtube.com/watch?v=VAicLVgTZNQ,,Abnormal Gait,exercise
cll9v1wrv004g3o6ldfsksu23,left side,815,899,https://www.youtube.com/watch?v=VAicLVgTZNQ,,Abnormal Gait,exercise
cll9v2gym004k3o6lse7pn7tt,left side,900,994,https://www.youtube.com/watch?v=VAicLVgTZNQ,,Abnormal Gait,exercise
cll9v50ee004y3o6lj9djtcfk,back,3296,3676,https://www.youtube.com/watch?v=vawElqwgo_k,,Abnormal Gait,abnormal
cll9v6n7200523o6lbcj3iixb,front,3779,4083,https://www.youtube.com/watch?v=vawElqwgo_k,,Abnormal Gait,abnormal
cll9v88e7005b3o6lsm78vmuo,left side,404,584,https://www.youtube.com/watch?v=VDv7QEcoRGg,,Abnormal Gait,exercise
cll9v8q89005f3o6loixx36b4,right side,721,908,https://www.youtube.com/watch?v=VDv7QEcoRGg,,Abnormal Gait,exercise
cll9v9302005j3o6lcgyrlbkp,left side,973,1085,https://www.youtube.com/watch?v=VDv7QEcoRGg,,Abnormal Gait,exercise
cll9vb7gq005q3o6lmoiqs9sw,right side,30,330,https://www.youtube.com/watch?v=vfJBx50YcDw,,Abnormal Gait,exercise
cll9vdoyz00053o6lesqzcat4,left side,1,238,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9ve3jb00093o6lsp1bg88v,right side,325,531,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9vej3n000d3o6li0zfmfjh,front,645,908,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9vewwu000h3o6lb7juql1r,back,994,1194,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9vfa44000l3o6luf8qzkqs,front,1359,1557,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9vfq7v000p3o6l9ix6aagp,back,1611,1810,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9vg9un000t3o6ledh37ba2,left side,2027,2211,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9vgqli000x3o6lnyfwj9yf,right side,2280,2434,https://www.youtube.com/watch?v=VrgGp38yJhg,,Abnormal Gait,exercise
cll9vjtaw00133o6lyz1ucmc4,right side,267,406,https://www.youtube.com/watch?v=vUM4OwTQk34,,Abnormal Gait,normal
cll9vqxj200233o6lbpxp789r,front,156,268,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9vrrkg00273o6lpbpio8a8,front,326,372,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9vtlla002b3o6lisshyo9b,front,4283,4444,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9vuw4l002f3o6lr59zivwa,front,4923,5069,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9vw6df002j3o6l4u88m6kj,right side,5364,5454,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9vx1ut002n3o6lnaazymt0,front,5455,5549,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9vy38r002r3o6lllypg329,front,5940,6201,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9vzp27002v3o6lp47tfzfc,front,6763,6971,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w0eci002z3o6lpytk6e0z,front,7080,7138,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w1e0500333o6l5omih4uh,front,7223,7344,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w31b300373o6ljog7yocm,back,7635,7777,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w42za003b3o6l0zdfv5bn,front,7778,7929,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w4rnj003f3o6lzdlqqweb,front,8019,8251,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w5nit003j3o6laorvtuh0,left side,8327,8487,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w6h2n003n3o6l223ksi8x,left side,8551,8665,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w7285003r3o6ldsmkwev2,left side,8681,8949,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w85wy003v3o6lz06f49i4,left side,8998,9132,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w8x9u003z3o6lzqucccdy,front,9145,9258,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9w9nz000433o6l7wkh825g,front,9259,9407,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9waubg00473o6l19jbb2mu,left side,9630,9691,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wbp04004b3o6ldbbhuvwx,back,9692,9754,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wckf9004f3o6lcoi6h59t,left side,9969,10088,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9we96m004j3o6lzffy3h41,front,10575,10693,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wf622004n3o6lbzugnnix,front,10716,11291,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wg28l004r3o6lvje4jtk1,front,11292,11486,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wgth7004v3o6l3sw4err0,left side,11487,11630,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9whe0h004z3o6letax0zcr,left side,11631,11670,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9whpoi00533o6l0mz819gz,left side,11671,11737,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wibkn00573o6l2f7dlhrh,left side,11738,11818,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wjdqf005b3o6lu8tv6wdv,left side,11877,11958,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wke04005f3o6liq6qtkgx,left side,11960,12077,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wlgu7005j3o6lefspaeem,left side,12091,12129,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wlxrk005n3o6l1cd92hoh,left side,12130,12155,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wn92s005r3o6le8yr0rgi,front,12779,12873,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wol7q005v3o6l8qd4mtxz,front,14326,14436,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wq8oc005z3o6lgzuw4rfo,front,14678,14944,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wr80g00633o6lg2tmhqi7,front,15247,15413,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wsbzf00673o6lhloccwpj,front,15456,15555,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wtk9j006b3o6l447t02ju,back,15677,15773,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wu7p1006f3o6lvttbgw8r,front,15872,16104,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wuubq006j3o6lsw6f6s9h,back,16106,16203,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
cll9wv828006n3o6llgnvk6fw,back,16204,16218,https://www.youtube.com/watch?v=w_axFZ8GZms,,Abnormal Gait,abnormal
